Date_reported,Country_code,Country,Continent,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2022-05-15,AL,Albania,Europe,EURO,219.0,275485,1.0,3497
2022-05-22,AL,Albania,Europe,EURO,289.0,275774,,3497
2022-05-29,AL,Albania,Europe,EURO,238.0,276012,,3497
2022-06-05,AL,Albania,Europe,EURO,262.0,276274,,3497
2022-06-12,AL,Albania,Europe,EURO,309.0,276583,,3497
2022-06-19,AL,Albania,Europe,EURO,443.0,277026,,3497
2022-06-26,AL,Albania,Europe,EURO,1185.0,278211,,3497
2022-07-03,AL,Albania,Europe,EURO,2640.0,280851,3.0,3500
2022-07-10,AL,Albania,Europe,EURO,4880.0,285731,10.0,3510
2022-07-17,AL,Albania,Europe,EURO,6725.0,292456,7.0,3517
2022-07-24,AL,Albania,Europe,EURO,8938.0,301394,4.0,3521
2022-07-31,AL,Albania,Europe,EURO,7884.0,309278,17.0,3538
2022-08-07,AL,Albania,Europe,EURO,6059.0,315337,16.0,3554
2022-08-14,AL,Albania,Europe,EURO,4749.0,320086,14.0,3568
2022-08-21,AL,Albania,Europe,EURO,3511.0,323597,6.0,3574
2022-08-28,AL,Albania,Europe,EURO,3218.0,326815,6.0,3580
2022-09-04,AL,Albania,Europe,EURO,1901.0,328716,3.0,3583
2022-09-11,AL,Albania,Europe,EURO,980.0,329696,1.0,3584
2022-09-18,AL,Albania,Europe,EURO,617.0,330313,2.0,3586
2022-09-25,AL,Albania,Europe,EURO,449.0,330762,3.0,3589
2022-10-02,AL,Albania,Europe,EURO,313.0,331075,,3589
2022-10-09,AL,Albania,Europe,EURO,222.0,331297,,3589
2022-10-16,AL,Albania,Europe,EURO,155.0,331452,2.0,3591
2022-10-23,AL,Albania,Europe,EURO,141.0,331593,1.0,3592
2022-10-30,AL,Albania,Europe,EURO,152.0,331745,1.0,3593
2022-11-06,AL,Albania,Europe,EURO,155.0,331900,,3593
2022-11-13,AL,Albania,Europe,EURO,98.0,331998,1.0,3594
2022-11-20,AL,Albania,Europe,EURO,121.0,332119,,3594
2022-11-27,AL,Albania,Europe,EURO,83.0,332202,,3594
2022-12-04,AL,Albania,Europe,EURO,75.0,332277,,3594
2022-12-11,AL,Albania,Europe,EURO,130.0,332407,,3594
2022-12-18,AL,Albania,Europe,EURO,131.0,332538,,3594
2022-12-25,AL,Albania,Europe,EURO,132.0,332670,2.0,3596
2023-01-01,AL,Albania,Europe,EURO,124.0,332794,,3596
2023-01-08,AL,Albania,Europe,EURO,113.0,332907,,3596
2023-01-15,AL,Albania,Europe,EURO,157.0,333064,,3596
2023-01-22,AL,Albania,Europe,EURO,105.0,333169,,3596
2023-01-29,AL,Albania,Europe,EURO,50.0,333219,,3596
2023-02-05,AL,Albania,Europe,EURO,51.0,333270,,3596
2023-02-12,AL,Albania,Europe,EURO,51.0,333321,,3596
2023-02-19,AL,Albania,Europe,EURO,69.0,333390,1.0,3597
2023-02-26,AL,Albania,Europe,EURO,93.0,333483,1.0,3598
2023-03-05,AL,Albania,Europe,EURO,88.0,333571,1.0,3599
2023-03-12,AL,Albania,Europe,EURO,80.0,333651,1.0,3600
2023-03-19,AL,Albania,Europe,EURO,65.0,333716,1.0,3601
2023-03-26,AL,Albania,Europe,EURO,83.0,333799,,3601
2023-04-02,AL,Albania,Europe,EURO,84.0,333883,2.0,3603
2023-04-09,AL,Albania,Europe,EURO,109.0,333992,1.0,3604
2023-04-16,AL,Albania,Europe,EURO,78.0,334070,,3604
2023-04-23,AL,Albania,Europe,EURO,20.0,334090,,3604
2023-04-30,AL,Albania,Europe,EURO,,334090,,3604
2023-05-07,AL,Albania,Europe,EURO,,334090,,3604
2023-05-14,AL,Albania,Europe,EURO,,334090,,3604
2023-05-21,AL,Albania,Europe,EURO,,334090,,3604
2023-05-28,AL,Albania,Europe,EURO,,334090,,3604
2023-06-04,AL,Albania,Europe,EURO,,334090,,3604
2023-06-11,AL,Albania,Europe,EURO,,334090,,3604
2023-06-18,AL,Albania,Europe,EURO,,334090,,3604
2023-06-25,AL,Albania,Europe,EURO,,334090,,3604
2023-07-02,AL,Albania,Europe,EURO,,334090,,3604
2023-07-09,AL,Albania,Europe,EURO,,334090,,3604
2023-07-16,AL,Albania,Europe,EURO,,334090,,3604
2023-07-23,AL,Albania,Europe,EURO,,334090,,3604
2023-07-30,AL,Albania,Europe,EURO,,334090,,3604
2023-08-06,AL,Albania,Europe,EURO,,334090,,3604
2023-08-13,AL,Albania,Europe,EURO,,334090,,3604
2023-08-20,AL,Albania,Europe,EURO,,334090,,3604
2023-08-27,AL,Albania,Europe,EURO,,334090,,3604
2023-09-03,AL,Albania,Europe,EURO,,334090,,3604
2023-09-10,AL,Albania,Europe,EURO,,334090,,3604
2023-09-17,AL,Albania,Europe,EURO,,334090,,3604
2023-09-24,AL,Albania,Europe,EURO,,334090,,3604
2023-10-01,AL,Albania,Europe,EURO,,334090,,3604
2023-10-08,AL,Albania,Europe,EURO,,334090,,3604
2023-10-15,AL,Albania,Europe,EURO,,334090,,3604
2023-10-22,AL,Albania,Europe,EURO,,334090,,3604
2023-10-29,AL,Albania,Europe,EURO,,334090,,3604
2023-11-05,AL,Albania,Europe,EURO,106.0,334196,,3604
2023-11-12,AL,Albania,Europe,EURO,74.0,334270,,3604
2023-11-19,AL,Albania,Europe,EURO,61.0,334331,,3604
2023-11-26,AL,Albania,Europe,EURO,77.0,334408,,3604
2023-12-03,AL,Albania,Europe,EURO,42.0,334450,,3604
2023-12-10,AL,Albania,Europe,EURO,56.0,334506,,3604
2023-12-17,AL,Albania,Europe,EURO,49.0,334555,,3604
2023-12-24,AL,Albania,Europe,EURO,41.0,334596,,3604
2023-12-31,AL,Albania,Europe,EURO,,334596,,3604
2024-01-07,AL,Albania,Europe,EURO,57.0,334653,,3604
2024-01-14,AL,Albania,Europe,EURO,99.0,334752,,3604
2024-01-21,AL,Albania,Europe,EURO,66.0,334818,1.0,3605
2024-01-28,AL,Albania,Europe,EURO,45.0,334863,,3605
2024-02-04,AL,Albania,Europe,EURO,33.0,334896,,3605
2024-02-11,AL,Albania,Europe,EURO,27.0,334923,,3605
2024-02-18,AL,Albania,Europe,EURO,21.0,334944,,3605
2024-02-25,AL,Albania,Europe,EURO,15.0,334959,,3605
2024-03-03,AL,Albania,Europe,EURO,18.0,334977,,3605
2024-03-10,AL,Albania,Europe,EURO,29.0,335006,,3605
2024-03-17,AL,Albania,Europe,EURO,17.0,335023,,3605
2024-03-24,AL,Albania,Europe,EURO,2.0,335025,,3605
2024-03-31,AL,Albania,Europe,EURO,3.0,335028,,3605
2024-04-07,AL,Albania,Europe,EURO,3.0,335031,,3605
2024-04-14,AL,Albania,Europe,EURO,2.0,335033,,3605
2024-04-21,AL,Albania,Europe,EURO,5.0,335038,,3605
2024-04-28,AL,Albania,Europe,EURO,5.0,335043,,3605
2024-05-05,AL,Albania,Europe,EURO,4.0,335047,,3605
2024-05-12,AL,Albania,Europe,EURO,,335047,,3605
2024-05-19,AL,Albania,Europe,EURO,,335047,,3605
2024-05-26,AL,Albania,Europe,EURO,,335047,,3605
2024-06-02,AL,Albania,Europe,EURO,,335047,,3605
2024-06-09,AL,Albania,Europe,EURO,,335047,,3605
2024-06-16,AL,Albania,Europe,EURO,,335047,,3605
2024-06-23,AL,Albania,Europe,EURO,,335047,,3605
2024-06-30,AL,Albania,Europe,EURO,,335047,,3605
2024-07-07,AL,Albania,Europe,EURO,,335047,,3605
2024-07-14,AL,Albania,Europe,EURO,,335047,,3605
2024-07-21,AL,Albania,Europe,EURO,,335047,,3605
2024-07-28,AL,Albania,Europe,EURO,,335047,,3605
2024-08-04,AL,Albania,Europe,EURO,,335047,,3605
2024-08-11,AL,Albania,Europe,EURO,,335047,,3605
2024-08-18,AL,Albania,Europe,EURO,,335047,,3605
2024-08-25,AL,Albania,Europe,EURO,,335047,,3605
2024-09-01,AL,Albania,Europe,EURO,,335047,,3605
2020-01-05,DZ,Algeria,Africa,AFRO,,0,,0
2020-01-12,DZ,Algeria,Africa,AFRO,,0,,0
2020-01-19,DZ,Algeria,Africa,AFRO,,0,,0
2020-01-26,DZ,Algeria,Africa,AFRO,,0,,0
2020-02-02,DZ,Algeria,Africa,AFRO,,0,,0
2020-02-09,DZ,Algeria,Africa,AFRO,,0,,0
2020-02-16,DZ,Algeria,Africa,AFRO,,0,,0
2020-02-23,DZ,Algeria,Africa,AFRO,,0,,0
2020-03-01,DZ,Algeria,Africa,AFRO,1.0,1,,0
2020-03-08,DZ,Algeria,Africa,AFRO,18.0,19,,0
2020-03-15,DZ,Algeria,Africa,AFRO,18.0,37,,0
2020-03-22,DZ,Algeria,Africa,AFRO,102.0,139,,0
2020-03-29,DZ,Algeria,Africa,AFRO,315.0,454,30.0,30
2020-04-05,DZ,Algeria,Africa,AFRO,797.0,1251,100.0,130
2020-04-12,DZ,Algeria,Africa,AFRO,574.0,1825,146.0,276
2020-04-19,DZ,Algeria,Africa,AFRO,709.0,2534,92.0,368
2020-04-26,DZ,Algeria,Africa,AFRO,722.0,3256,48.0,416
2020-05-03,DZ,Algeria,Africa,AFRO,1039.0,4295,40.0,456
2020-05-10,DZ,Algeria,Africa,AFRO,1263.0,5558,35.0,491
2020-05-17,DZ,Algeria,Africa,AFRO,1263.0,6821,48.0,539
2020-05-24,DZ,Algeria,Africa,AFRO,1292.0,8113,50.0,589
2020-05-31,DZ,Algeria,Africa,AFRO,1154.0,9267,54.0,643
2020-06-07,DZ,Algeria,Africa,AFRO,783.0,10050,52.0,695
2020-06-14,DZ,Algeria,Africa,AFRO,760.0,10810,53.0,748
2020-06-21,DZ,Algeria,Africa,AFRO,821.0,11631,77.0,825
2020-06-28,DZ,Algeria,Africa,AFRO,1337.0,12968,55.0,880
2020-07-05,DZ,Algeria,Africa,AFRO,2532.0,15500,54.0,934
2020-07-12,DZ,Algeria,Africa,AFRO,3212.0,18712,58.0,992
2020-07-19,DZ,Algeria,Africa,AFRO,3837.0,22549,64.0,1056
2020-07-26,DZ,Algeria,Africa,AFRO,4215.0,26764,78.0,1134
2020-08-02,DZ,Algeria,Africa,AFRO,4186.0,30950,77.0,1211
2020-08-09,DZ,Algeria,Africa,AFRO,3743.0,34693,70.0,1281
2020-08-16,DZ,Algeria,Africa,AFRO,3440.0,38133,67.0,1348
2020-08-23,DZ,Algeria,Africa,AFRO,2935.0,41068,64.0,1412
2020-08-30,DZ,Algeria,Africa,AFRO,2714.0,43782,77.0,1489
2020-09-06,DZ,Algeria,Africa,AFRO,2289.0,46071,58.0,1547
2020-09-13,DZ,Algeria,Africa,AFRO,1936.0,48007,56.0,1603
2020-09-20,DZ,Algeria,Africa,AFRO,1616.0,49623,60.0,1663
2020-09-27,DZ,Algeria,Africa,AFRO,1291.0,50914,46.0,1709
2020-10-04,DZ,Algeria,Africa,AFRO,1081.0,51995,47.0,1756
2020-10-11,DZ,Algeria,Africa,AFRO,945.0,52940,39.0,1795
2020-10-18,DZ,Algeria,Africa,AFRO,1263.0,54203,51.0,1846
2020-10-25,DZ,Algeria,Africa,AFRO,1427.0,55630,51.0,1897
2020-11-01,DZ,Algeria,Africa,AFRO,2312.0,57942,67.0,1964
2020-11-08,DZ,Algeria,Africa,AFRO,3439.0,61381,72.0,2036
2020-11-15,DZ,Algeria,Africa,AFRO,5438.0,66819,103.0,2139
2020-11-22,DZ,Algeria,Africa,AFRO,6955.0,73774,119.0,2258
2020-11-29,DZ,Algeria,Africa,AFRO,7438.0,81212,135.0,2393
2020-12-06,DZ,Algeria,Africa,AFRO,6290.0,87502,108.0,2501
2020-12-13,DZ,Algeria,Africa,AFRO,4136.0,91638,83.0,2584
2020-12-20,DZ,Algeria,Africa,AFRO,3143.0,94781,75.0,2659
2020-12-27,DZ,Algeria,Africa,AFRO,3076.0,97857,63.0,2722
2021-01-03,DZ,Algeria,Africa,AFRO,2302.0,100159,47.0,2769
2021-01-10,DZ,Algeria,Africa,AFRO,1754.0,101913,34.0,2803
2021-01-17,DZ,Algeria,Africa,AFRO,1698.0,103611,28.0,2831
2021-01-24,DZ,Algeria,Africa,AFRO,1758.0,105369,30.0,2861
2021-01-31,DZ,Algeria,Africa,AFRO,1753.0,107122,27.0,2888
2021-02-07,DZ,Algeria,Africa,AFRO,1730.0,108852,23.0,2911
2021-02-14,DZ,Algeria,Africa,AFRO,1661.0,110513,24.0,2935
2021-02-21,DZ,Algeria,Africa,AFRO,1251.0,111764,23.0,2958
2021-02-28,DZ,Algeria,Africa,AFRO,1196.0,112960,21.0,2979
2021-03-07,DZ,Algeria,Africa,AFRO,1144.0,114104,31.0,3010
2021-03-14,DZ,Algeria,Africa,AFRO,1039.0,115143,24.0,3034
2021-03-21,DZ,Algeria,Africa,AFRO,923.0,116066,21.0,3055
2021-03-28,DZ,Algeria,Africa,AFRO,684.0,116750,22.0,3077
2021-04-04,DZ,Algeria,Africa,AFRO,774.0,117524,25.0,3102
2021-04-11,DZ,Algeria,Africa,AFRO,854.0,118378,24.0,3126
2021-04-18,DZ,Algeria,Africa,AFRO,1108.0,119486,26.0,3152
2021-04-25,DZ,Algeria,Africa,AFRO,1250.0,120736,46.0,3198
2021-05-02,DZ,Algeria,Africa,AFRO,1575.0,122311,63.0,3261
2021-05-09,DZ,Algeria,Africa,AFRO,1589.0,123900,60.0,3321
2021-05-16,DZ,Algeria,Africa,AFRO,1294.0,125194,45.0,3366
2021-05-23,DZ,Algeria,Africa,AFRO,1457.0,126651,45.0,3411
2021-05-30,DZ,Algeria,Africa,AFRO,1805.0,128456,49.0,3460
2021-06-06,DZ,Algeria,Africa,AFRO,2225.0,130681,50.0,3510
2021-06-13,DZ,Algeria,Africa,AFRO,2389.0,133070,55.0,3565
2021-06-20,DZ,Algeria,Africa,AFRO,2516.0,135586,59.0,3624
2021-06-27,DZ,Algeria,Africa,AFRO,2527.0,138113,61.0,3685
2021-07-04,DZ,Algeria,Africa,AFRO,2894.0,141007,60.0,3745
2021-07-11,DZ,Algeria,Africa,AFRO,4289.0,145296,79.0,3824
2021-07-18,DZ,Algeria,Africa,AFRO,6914.0,152210,98.0,3922
2021-07-25,DZ,Algeria,Africa,AFRO,8658.0,160868,120.0,4042
2021-08-01,DZ,Algeria,Africa,AFRO,10524.0,171392,212.0,4254
2021-08-08,DZ,Algeria,Africa,AFRO,8964.0,180356,266.0,4520
2021-08-15,DZ,Algeria,Africa,AFRO,6299.0,186655,246.0,4766
2021-08-22,DZ,Algeria,Africa,AFRO,4516.0,191171,218.0,4984
2021-08-29,DZ,Algeria,Africa,AFRO,3500.0,194671,195.0,5179
2021-09-05,DZ,Algeria,Africa,AFRO,2988.0,197659,220.0,5399
2021-09-12,DZ,Algeria,Africa,AFRO,2163.0,199822,159.0,5558
2021-09-19,DZ,Algeria,Africa,AFRO,1402.0,201224,112.0,5670
2021-09-26,DZ,Algeria,Africa,AFRO,1350.0,202574,97.0,5767
2021-10-03,DZ,Algeria,Africa,AFRO,1083.0,203657,52.0,5819
2021-10-10,DZ,Algeria,Africa,AFRO,833.0,204490,31.0,5850
2021-10-17,DZ,Algeria,Africa,AFRO,709.0,205199,20.0,5870
2021-10-24,DZ,Algeria,Africa,AFRO,551.0,205750,16.0,5886
2021-10-31,DZ,Algeria,Africa,AFRO,608.0,206358,32.0,5918
2021-11-07,DZ,Algeria,Africa,AFRO,721.0,207079,23.0,5941
2021-11-14,DZ,Algeria,Africa,AFRO,794.0,207873,36.0,5977
2021-11-21,DZ,Algeria,Africa,AFRO,966.0,208839,40.0,6017
2021-11-28,DZ,Algeria,Africa,AFRO,1141.0,209980,35.0,6052
2021-12-05,DZ,Algeria,Africa,AFRO,1317.0,211297,44.0,6096
2021-12-12,DZ,Algeria,Africa,AFRO,1355.0,212652,41.0,6137
2021-12-19,DZ,Algeria,Africa,AFRO,1678.0,214330,43.0,6180
2021-12-26,DZ,Algeria,Africa,AFRO,2046.0,216376,49.0,6229
2022-01-02,DZ,Algeria,Africa,AFRO,2442.0,218818,55.0,6284
2022-01-09,DZ,Algeria,Africa,AFRO,2924.0,221742,46.0,6330
2022-01-16,DZ,Algeria,Africa,AFRO,3742.0,225484,74.0,6404
2022-01-23,DZ,Algeria,Africa,AFRO,9052.0,234536,77.0,6481
2022-01-30,DZ,Algeria,Africa,AFRO,14774.0,249310,74.0,6555
2022-02-06,DZ,Algeria,Africa,AFRO,8288.0,257598,85.0,6640
2022-02-13,DZ,Algeria,Africa,AFRO,3628.0,261226,75.0,6715
2022-02-20,DZ,Algeria,Africa,AFRO,2710.0,263936,72.0,6787
2022-02-27,DZ,Algeria,Africa,AFRO,842.0,264778,41.0,6828
2022-03-06,DZ,Algeria,Africa,AFRO,449.0,265227,25.0,6853
2022-03-13,DZ,Algeria,Africa,AFRO,183.0,265410,9.0,6862
2022-03-20,DZ,Algeria,Africa,AFRO,129.0,265539,9.0,6871
2022-03-27,DZ,Algeria,Africa,AFRO,82.0,265621,2.0,6873
2022-04-03,DZ,Algeria,Africa,AFRO,63.0,265684,1.0,6874
2022-04-10,DZ,Algeria,Africa,AFRO,36.0,265720,,6874
2022-04-17,DZ,Algeria,Africa,AFRO,19.0,265739,,6874
2022-04-24,DZ,Algeria,Africa,AFRO,22.0,265761,,6874
2022-05-01,DZ,Algeria,Africa,AFRO,19.0,265780,1.0,6875
2022-05-08,DZ,Algeria,Africa,AFRO,14.0,265794,,6875
2022-05-15,DZ,Algeria,Africa,AFRO,22.0,265816,,6875
2022-05-22,DZ,Algeria,Africa,AFRO,35.0,265851,,6875
2022-05-29,DZ,Algeria,Africa,AFRO,22.0,265873,,6875
2022-06-05,DZ,Algeria,Africa,AFRO,23.0,265896,,6875
2022-06-12,DZ,Algeria,Africa,AFRO,29.0,265925,,6875
2022-06-19,DZ,Algeria,Africa,AFRO,46.0,265971,,6875
2022-06-26,DZ,Algeria,Africa,AFRO,59.0,266030,,6875
2022-07-03,DZ,Algeria,Africa,AFRO,85.0,266115,,6875
2022-07-10,DZ,Algeria,Africa,AFRO,131.0,266246,,6875
2022-07-17,DZ,Algeria,Africa,AFRO,178.0,266424,,6875
2022-07-24,DZ,Algeria,Africa,AFRO,348.0,266772,1.0,6876
2022-07-31,DZ,Algeria,Africa,AFRO,602.0,267374,,6876
2022-08-07,DZ,Algeria,Africa,AFRO,767.0,268141,2.0,6878
2022-08-14,DZ,Algeria,Africa,AFRO,867.0,269008,,6878
2022-08-21,DZ,Algeria,Africa,AFRO,723.0,269731,,6878
2022-08-28,DZ,Algeria,Africa,AFRO,444.0,270175,,6878
2022-09-04,DZ,Algeria,Africa,AFRO,251.0,270426,,6878
2022-09-11,DZ,Algeria,Africa,AFRO,106.0,270532,1.0,6879
2022-09-18,DZ,Algeria,Africa,AFRO,74.0,270606,,6879
2022-09-25,DZ,Algeria,Africa,AFRO,37.0,270643,,6879
2022-10-02,DZ,Algeria,Africa,AFRO,39.0,270682,,6879
2022-10-09,DZ,Algeria,Africa,AFRO,25.0,270707,2.0,6881
2022-10-16,DZ,Algeria,Africa,AFRO,29.0,270736,,6881
2022-10-23,DZ,Algeria,Africa,AFRO,41.0,270777,,6881
2022-10-30,DZ,Algeria,Africa,AFRO,59.0,270836,,6881
2022-11-06,DZ,Algeria,Africa,AFRO,11.0,270847,,6881
2022-11-13,DZ,Algeria,Africa,AFRO,34.0,270881,,6881
2022-11-20,DZ,Algeria,Africa,AFRO,71.0,270952,,6881
2022-11-27,DZ,Algeria,Africa,AFRO,109.0,271061,,6881
2022-12-04,DZ,Algeria,Africa,AFRO,41.0,271102,,6881
2022-12-11,DZ,Algeria,Africa,AFRO,44.0,271146,,6881
2022-12-18,DZ,Algeria,Africa,AFRO,22.0,271168,,6881
2022-12-25,DZ,Algeria,Africa,AFRO,26.0,271194,,6881
2023-01-01,DZ,Algeria,Africa,AFRO,23.0,271217,,6881
2023-01-08,DZ,Algeria,Africa,AFRO,37.0,271254,,6881
2023-01-15,DZ,Algeria,Africa,AFRO,33.0,271287,,6881
2023-01-22,DZ,Algeria,Africa,AFRO,41.0,271328,,6881
2023-01-29,DZ,Algeria,Africa,AFRO,41.0,271369,,6881
2023-02-05,DZ,Algeria,Africa,AFRO,25.0,271394,,6881
2023-02-12,DZ,Algeria,Africa,AFRO,15.0,271409,,6881
2023-02-19,DZ,Algeria,Africa,AFRO,16.0,271425,,6881
2023-02-26,DZ,Algeria,Africa,AFRO,14.0,271439,,6881
2023-03-05,DZ,Algeria,Africa,AFRO,30.0,271469,,6881
2023-03-12,DZ,Algeria,Africa,AFRO,34.0,271503,,6881
2023-03-19,DZ,Algeria,Africa,AFRO,45.0,271548,,6881
2023-03-26,DZ,Algeria,Africa,AFRO,20.0,271568,,6881
2023-04-02,DZ,Algeria,Africa,AFRO,24.0,271592,,6881
2023-04-09,DZ,Algeria,Africa,AFRO,21.0,271613,,6881
2023-04-16,DZ,Algeria,Africa,AFRO,29.0,271642,,6881
2023-04-23,DZ,Algeria,Africa,AFRO,29.0,271671,,6881
2023-04-30,DZ,Algeria,Africa,AFRO,41.0,271712,,6881
2023-05-07,DZ,Algeria,Africa,AFRO,53.0,271765,,6881
2023-05-14,DZ,Algeria,Africa,AFRO,48.0,271813,,6881
2023-05-21,DZ,Algeria,Africa,AFRO,9.0,271822,,6881
2023-05-28,DZ,Algeria,Africa,AFRO,13.0,271835,,6881
2023-06-04,DZ,Algeria,Africa,AFRO,6.0,271841,,6881
2023-06-11,DZ,Algeria,Africa,AFRO,,271841,,6881
2023-06-18,DZ,Algeria,Africa,AFRO,6.0,271847,,6881
2023-06-25,DZ,Algeria,Africa,AFRO,,271847,,6881
2023-07-02,DZ,Algeria,Africa,AFRO,5.0,271852,,6881
2023-07-09,DZ,Algeria,Africa,AFRO,,271852,,6881
2023-07-16,DZ,Algeria,Africa,AFRO,,271852,,6881
2023-07-23,DZ,Algeria,Africa,AFRO,,271852,,6881
2023-07-30,DZ,Algeria,Africa,AFRO,,271852,,6881
2023-08-06,DZ,Algeria,Africa,AFRO,,271852,,6881
2023-08-13,DZ,Algeria,Africa,AFRO,17.0,271869,,6881
2023-08-20,DZ,Algeria,Africa,AFRO,,271869,,6881
2023-08-27,DZ,Algeria,Africa,AFRO,2.0,271871,,6881
2023-09-03,DZ,Algeria,Africa,AFRO,2.0,271873,,6881
2023-09-10,DZ,Algeria,Africa,AFRO,4.0,271877,,6881
2023-09-17,DZ,Algeria,Africa,AFRO,10.0,271887,,6881
2023-09-24,DZ,Algeria,Africa,AFRO,8.0,271895,,6881
2023-10-01,DZ,Algeria,Africa,AFRO,15.0,271910,,6881
2023-10-08,DZ,Algeria,Africa,AFRO,9.0,271919,,6881
2023-10-15,DZ,Algeria,Africa,AFRO,7.0,271926,,6881
2023-10-22,DZ,Algeria,Africa,AFRO,8.0,271934,,6881
2023-10-29,DZ,Algeria,Africa,AFRO,6.0,271940,,6881
2023-11-05,DZ,Algeria,Africa,AFRO,20.0,271960,,6881
2023-11-12,DZ,Algeria,Africa,AFRO,6.0,271966,,6881
2023-11-19,DZ,Algeria,Africa,AFRO,12.0,271978,,6881
2023-11-26,DZ,Algeria,Africa,AFRO,13.0,271991,,6881
2023-12-03,DZ,Algeria,Africa,AFRO,19.0,272010,,6881
2023-12-10,DZ,Algeria,Africa,AFRO,,272010,,6881
2023-12-17,DZ,Algeria,Africa,AFRO,,272010,,6881
2023-12-24,DZ,Algeria,Africa,AFRO,,272010,,6881
2023-12-31,DZ,Algeria,Africa,AFRO,,272010,,6881
2024-01-07,DZ,Algeria,Africa,AFRO,,272010,,6881
2024-01-14,DZ,Algeria,Africa,AFRO,,272010,,6881
2024-01-21,DZ,Algeria,Africa,AFRO,,272010,,6881
2024-01-28,DZ,Algeria,Africa,AFRO,,272010,,6881
2024-02-04,DZ,Algeria,Africa,AFRO,,272010,,6881
2024-02-11,DZ,Algeria,Africa,AFRO,,272010,,6881
2024-02-18,DZ,Algeria,Africa,AFRO,,272010,,6881
2024-02-25,DZ,Algeria,Africa,AFRO,,272010,,6881
2024-03-03,DZ,Algeria,Africa,AFRO,,272010,,6881
2024-03-10,DZ,Algeria,Africa,AFRO,,272010,,6881
2024-03-17,DZ,Algeria,Africa,AFRO,2.0,272012,,6881
2024-03-24,DZ,Algeria,Africa,AFRO,3.0,272015,,6881
2024-03-31,DZ,Algeria,Africa,AFRO,2.0,272017,,6881
2024-04-07,DZ,Algeria,Africa,AFRO,3.0,272020,,6881
2024-04-14,DZ,Algeria,Africa,AFRO,1.0,272021,,6881
2024-04-21,DZ,Algeria,Africa,AFRO,2.0,272023,,6881
2024-04-28,DZ,Algeria,Africa,AFRO,4.0,272027,,6881
2024-05-05,DZ,Algeria,Africa,AFRO,,272027,,6881
2024-05-12,DZ,Algeria,Africa,AFRO,,272027,,6881
2024-05-19,DZ,Algeria,Africa,AFRO,1.0,272028,,6881
2024-05-26,DZ,Algeria,Africa,AFRO,4.0,272032,,6881
2024-06-02,DZ,Algeria,Africa,AFRO,1.0,272033,,6881
2024-06-09,DZ,Algeria,Africa,AFRO,1.0,272034,,6881
2024-06-16,DZ,Algeria,Africa,AFRO,1.0,272035,,6881
2024-06-23,DZ,Algeria,Africa,AFRO,2.0,272037,,6881
2024-06-30,DZ,Algeria,Africa,AFRO,1.0,272038,,6881
2024-07-07,DZ,Algeria,Africa,AFRO,8.0,272046,,6881
2024-07-14,DZ,Algeria,Africa,AFRO,6.0,272052,,6881
2024-07-21,DZ,Algeria,Africa,AFRO,31.0,272083,,6881
2024-07-28,DZ,Algeria,Africa,AFRO,32.0,272115,,6881
2024-08-04,DZ,Algeria,Africa,AFRO,6.0,272121,,6881
2024-08-11,DZ,Algeria,Africa,AFRO,18.0,272139,,6881
2024-08-18,DZ,Algeria,Africa,AFRO,12.0,272151,,6881
2024-08-25,DZ,Algeria,Africa,AFRO,3.0,272154,,6881
2024-09-01,DZ,Algeria,Africa,AFRO,2.0,272156,,6881
2020-01-05,AS,American Samoa,Oceania,WPRO,,0,,0
2020-01-12,AS,American Samoa,Oceania,WPRO,,0,,0
2020-01-19,AS,American Samoa,Oceania,WPRO,,0,,0
2020-01-26,AS,American Samoa,Oceania,WPRO,,0,,0
2020-02-02,AS,American Samoa,Oceania,WPRO,,0,,0
2020-02-09,AS,American Samoa,Oceania,WPRO,,0,,0
2020-02-16,AS,American Samoa,Oceania,WPRO,,0,,0
2020-02-23,AS,American Samoa,Oceania,WPRO,,0,,0
2020-03-01,AS,American Samoa,Oceania,WPRO,,0,,0
2020-03-08,AS,American Samoa,Oceania,WPRO,,0,,0
2020-03-15,AS,American Samoa,Oceania,WPRO,,0,,0
2020-03-22,AS,American Samoa,Oceania,WPRO,,0,,0
2020-03-29,AS,American Samoa,Oceania,WPRO,,0,,0
2020-04-05,AS,American Samoa,Oceania,WPRO,,0,,0
2020-04-12,AS,American Samoa,Oceania,WPRO,,0,,0
2020-04-19,AS,American Samoa,Oceania,WPRO,,0,,0
2020-04-26,AS,American Samoa,Oceania,WPRO,,0,,0
2020-05-03,AS,American Samoa,Oceania,WPRO,,0,,0
2020-05-10,AS,American Samoa,Oceania,WPRO,,0,,0
2020-05-17,AS,American Samoa,Oceania,WPRO,,0,,0
2020-05-24,AS,American Samoa,Oceania,WPRO,,0,,0
2020-05-31,AS,American Samoa,Oceania,WPRO,,0,,0
2020-06-07,AS,American Samoa,Oceania,WPRO,,0,,0
2020-06-14,AS,American Samoa,Oceania,WPRO,,0,,0
2020-06-21,AS,American Samoa,Oceania,WPRO,,0,,0
2020-06-28,AS,American Samoa,Oceania,WPRO,,0,,0
2020-07-05,AS,American Samoa,Oceania,WPRO,,0,,0
2020-07-12,AS,American Samoa,Oceania,WPRO,,0,,0
2020-07-19,AS,American Samoa,Oceania,WPRO,,0,,0
